|dates|FortBend_Texas_UnitedStates.JHU_ConfirmedCases.data|FortBend_Texas_UnitedStates.JHU_ConfirmedCases.missing|FortBend_Texas_UnitedStates.JHU_ConfirmedDeaths.data|FortBend_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|FortBend_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|FortBend_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1732.0|0|41.0|0|0.0|0
0|2020-05-28|1732.0|0|41.0|0|0.0|0
0|2020-05-29|1732.0|0|41.0|0|0.0|0
0|2020-05-30|1732.0|0|41.0|0|0.0|0
