|dates|Tooele_Utah_UnitedStates.JHU_ConfirmedCases.data|Tooele_Utah_UnitedStates.JHU_ConfirmedCases.missing|Tooele_Utah_UnitedStates.JHU_ConfirmedDeaths.data|Tooele_Utah_UnitedStates.JHU_ConfirmedDeaths.missing|Tooele_Utah_UnitedStates.JHU_ConfirmedRecoveries.data|Tooele_Utah_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|93.0|0|0.0|0|0.0|0
0|2020-05-18|94.0|0|0.0|0|0.0|0
0|2020-05-19|103.0|0|0.0|0|0.0|0
0|2020-05-20|104.0|0|0.0|0|0.0|0
0|2020-05-21|104.0|0|0.0|0|0.0|0
0|2020-05-22|108.0|0|0.0|0|0.0|0
0|2020-05-23|108.0|0|0.0|0|0.0|0
