|dates|Lincoln_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Lincoln_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Lincoln_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Lincoln_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Lincoln_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Lincoln_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|121.0|0|13.0|0|0.0|0
0|2020-05-18|121.0|0|13.0|0|0.0|0
0|2020-05-19|122.0|0|14.0|0|0.0|0
0|2020-05-20|122.0|0|14.0|0|0.0|0
0|2020-05-21|130.0|0|14.0|0|0.0|0
0|2020-05-22|133.0|0|14.0|0|0.0|0
0|2020-05-23|133.0|0|14.0|0|0.0|0
