|dates|Tattnall_Georgia_UnitedStates.JHU_ConfirmedCases.data|Tattnall_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Tattnall_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Tattnall_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Tattnall_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Tattnall_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|11.0|0|0.0|0|0.0|0
0|2020-05-18|12.0|0|0.0|0|0.0|0
0|2020-05-19|13.0|0|0.0|0|0.0|0
0|2020-05-20|13.0|0|0.0|0|0.0|0
0|2020-05-21|13.0|0|0.0|0|0.0|0
0|2020-05-22|13.0|0|0.0|0|0.0|0
0|2020-05-23|13.0|0|0.0|0|0.0|0
