|dates|Morrow_Oregon_UnitedStates.JHU_ConfirmedCases.data|Morrow_Oregon_UnitedStates.JHU_ConfirmedCases.missing|Morrow_Oregon_UnitedStates.JHU_ConfirmedDeaths.data|Morrow_Oregon_UnitedStates.JHU_ConfirmedDeaths.missing|Morrow_Oregon_UnitedStates.JHU_ConfirmedRecoveries.data|Morrow_Oregon_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|12.0|0|0.0|0|0.0|0
0|2020-05-25|12.0|0|0.0|0|0.0|0
0|2020-05-26|12.0|0|0.0|0|0.0|0
