|dates|Edgar_Illinois_UnitedStates.JHU_ConfirmedCases.data|Edgar_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Edgar_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Edgar_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Edgar_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Edgar_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|65889.0|0|2834.0|0|0.0|0
0|2020-05-18|65889.0|0|2834.0|0|0.0|0
0|2020-05-19|65889.0|0|2834.0|0|0.0|0
0|2020-05-20|65889.0|0|2834.0|0|0.0|0
0|2020-05-21|65889.0|0|2834.0|0|0.0|0
0|2020-05-22|65889.0|0|2834.0|0|0.0|0
0|2020-05-23|65889.0|0|2834.0|0|0.0|0
