|dates|Marshall_Alabama_UnitedStates.JHU_ConfirmedCases.data|Marshall_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Marshall_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Marshall_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Marshall_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Marshall_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|660.0|0|9.0|0|0.0|0
0|2020-05-28|660.0|0|9.0|0|0.0|0
0|2020-05-29|660.0|0|9.0|0|0.0|0
0|2020-05-30|660.0|0|9.0|0|0.0|0
