|dates|Berkeley_WestVirginia_UnitedStates.JHU_ConfirmedCases.data|Berkeley_WestVirginia_UnitedStates.JHU_ConfirmedCases.missing|Berkeley_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.data|Berkeley_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.missing|Berkeley_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.data|Berkeley_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|297.0|0|6.0|0|0.0|0
0|2020-05-28|297.0|0|6.0|0|0.0|0
0|2020-05-29|297.0|0|6.0|0|0.0|0
0|2020-05-30|297.0|0|6.0|0|0.0|0
