|dates|Briscoe_Texas_UnitedStates.JHU_ConfirmedCases.data|Briscoe_Texas_UnitedStates.JHU_ConfirmedCases.missing|Briscoe_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Briscoe_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Briscoe_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Briscoe_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1.0|0|0.0|0|0.0|0
0|2020-05-28|1.0|0|0.0|0|0.0|0
0|2020-05-29|1.0|0|0.0|0|0.0|0
0|2020-05-30|1.0|0|0.0|0|0.0|0
