|dates|Onondaga_NewYork_UnitedStates.JHU_ConfirmedCases.data|Onondaga_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Onondaga_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Onondaga_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Onondaga_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Onondaga_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|1501.0|0|90.0|0|0.0|0
0|2020-05-18|1520.0|0|90.0|0|0.0|0
0|2020-05-19|1665.0|0|103.0|0|0.0|0
0|2020-05-20|1718.0|0|103.0|0|0.0|0
0|2020-05-21|1771.0|0|103.0|0|0.0|0
0|2020-05-22|1828.0|0|103.0|0|0.0|0
0|2020-05-23|1828.0|0|103.0|0|0.0|0
