|dates|Scott_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Scott_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Scott_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Scott_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Scott_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Scott_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|346.0|0|2.0|0|0.0|0
0|2020-05-25|358.0|0|2.0|0|0.0|0
0|2020-05-26|358.0|0|2.0|0|0.0|0
