|dates|Chester_SouthCarolina_UnitedStates.JHU_ConfirmedCases.data|Chester_SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Chester_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Chester_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Chester_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Chester_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|59.0|0|0.0|0|0.0|0
0|2020-05-28|59.0|0|0.0|0|0.0|0
0|2020-05-29|59.0|0|0.0|0|0.0|0
0|2020-05-30|59.0|0|0.0|0|0.0|0
