|dates|Hopewell_Virginia_UnitedStates.JHU_ConfirmedCases.data|Hopewell_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Hopewell_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Hopewell_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Hopewell_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Hopewell_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|78.0|0|0.0|0|0.0|0
0|2020-05-28|78.0|0|0.0|0|0.0|0
0|2020-05-29|78.0|0|0.0|0|0.0|0
0|2020-05-30|78.0|0|0.0|0|0.0|0
