|dates|Sully_SouthDakota_UnitedStates.JHU_ConfirmedCases.data|Sully_SouthDakota_UnitedStates.JHU_ConfirmedCases.missing|Sully_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Sully_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Sully_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Sully_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|0.0|0|0.0|0
0|2020-05-15|1.0|0|0.0|0|0.0|0
0|2020-05-16|1.0|0|0.0|0|0.0|0
