|dates|Chester_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Chester_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Chester_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Chester_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Chester_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Chester_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|2504.0|0|260.0|0|0.0|0
0|2020-05-28|2504.0|0|260.0|0|0.0|0
0|2020-05-29|2504.0|0|260.0|0|0.0|0
0|2020-05-30|2504.0|0|260.0|0|0.0|0
