|dates|York_SouthCarolina_UnitedStates.JHU_ConfirmedCases.data|York_SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing|York_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|York_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|York_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|York_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|293.0|0|5.0|0|0.0|0
0|2020-05-18|304.0|0|5.0|0|0.0|0
0|2020-05-19|308.0|0|5.0|0|0.0|0
0|2020-05-20|317.0|0|5.0|0|0.0|0
0|2020-05-21|324.0|0|5.0|0|0.0|0
0|2020-05-22|329.0|0|5.0|0|0.0|0
0|2020-05-23|329.0|0|5.0|0|0.0|0
