|dates|Modoc_California_UnitedStates.JHU_ConfirmedCases.data|Modoc_California_UnitedStates.JHU_ConfirmedCases.missing|Modoc_California_UnitedStates.JHU_ConfirmedDeaths.data|Modoc_California_UnitedStates.JHU_ConfirmedDeaths.missing|Modoc_California_UnitedStates.JHU_ConfirmedRecoveries.data|Modoc_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|58456.0|0|2381.0|0|0.0|0
0|2020-05-25|58456.0|0|2381.0|0|0.0|0
0|2020-05-26|58456.0|0|2381.0|0|0.0|0
