|dates|Arlington_Virginia_UnitedStates.JHU_ConfirmedCases.data|Arlington_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Arlington_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Arlington_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Arlington_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Arlington_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1988.0|0|109.0|0|0.0|0
0|2020-05-28|1988.0|0|109.0|0|0.0|0
0|2020-05-29|1988.0|0|109.0|0|0.0|0
0|2020-05-30|1988.0|0|109.0|0|0.0|0
