|dates|Ventura_California_UnitedStates.JHU_ConfirmedCases.data|Ventura_California_UnitedStates.JHU_ConfirmedCases.missing|Ventura_California_UnitedStates.JHU_ConfirmedDeaths.data|Ventura_California_UnitedStates.JHU_ConfirmedDeaths.missing|Ventura_California_UnitedStates.JHU_ConfirmedRecoveries.data|Ventura_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1017.0|0|32.0|0|0.0|0
0|2020-05-28|1017.0|0|32.0|0|0.0|0
0|2020-05-29|1017.0|0|32.0|0|0.0|0
0|2020-05-30|1017.0|0|32.0|0|0.0|0
