|dates|Clarke_Georgia_UnitedStates.JHU_ConfirmedCases.data|Clarke_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Clarke_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Clarke_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Clarke_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Clarke_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|192.0|0|13.0|0|0.0|0
0|2020-05-15|197.0|0|13.0|0|0.0|0
0|2020-05-16|197.0|0|13.0|0|0.0|0
