|dates|Delaware_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Delaware_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Delaware_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Delaware_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Delaware_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Delaware_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|6289.0|0|532.0|0|0.0|0
0|2020-05-28|6289.0|0|532.0|0|0.0|0
0|2020-05-29|6289.0|0|532.0|0|0.0|0
0|2020-05-30|6289.0|0|532.0|0|0.0|0
