|dates|Pipestone_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Pipestone_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Pipestone_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Pipestone_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Pipestone_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Pipestone_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|10.0|0|0.0|0|0.0|0
0|2020-05-25|10.0|0|0.0|0|0.0|0
0|2020-05-26|10.0|0|0.0|0|0.0|0
