|dates|Ashland_Ohio_UnitedStates.JHU_ConfirmedCases.data|Ashland_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Ashland_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Ashland_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Ashland_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Ashland_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|19.0|0|0.0|0|0.0|0
0|2020-05-28|19.0|0|0.0|0|0.0|0
0|2020-05-29|19.0|0|0.0|0|0.0|0
0|2020-05-30|19.0|0|0.0|0|0.0|0
