|dates|Louisa_Virginia_UnitedStates.JHU_ConfirmedCases.data|Louisa_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Louisa_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Louisa_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Louisa_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Louisa_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|69.0|0|1.0|0|0.0|0
0|2020-05-25|69.0|0|1.0|0|0.0|0
0|2020-05-26|69.0|0|1.0|0|0.0|0
