|dates|Benton_Indiana_UnitedStates.JHU_ConfirmedCases.data|Benton_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Benton_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Benton_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Benton_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Benton_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|21.0|0|0.0|0|0.0|0
0|2020-05-18|23.0|0|0.0|0|0.0|0
0|2020-05-19|23.0|0|0.0|0|0.0|0
0|2020-05-20|24.0|0|0.0|0|0.0|0
0|2020-05-21|24.0|0|0.0|0|0.0|0
0|2020-05-22|24.0|0|0.0|0|0.0|0
0|2020-05-23|24.0|0|0.0|0|0.0|0
