|dates|Kearney_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Kearney_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Kearney_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Kearney_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Kearney_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Kearney_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|12.0|0|0.0|0|0.0|0
0|2020-05-28|12.0|0|0.0|0|0.0|0
0|2020-05-29|12.0|0|0.0|0|0.0|0
0|2020-05-30|12.0|0|0.0|0|0.0|0
