|dates|Pike_Alabama_UnitedStates.JHU_ConfirmedCases.data|Pike_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Pike_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Pike_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Pike_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Pike_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|106.0|0|0.0|0|0.0|0
0|2020-05-18|107.0|0|0.0|0|0.0|0
0|2020-05-19|110.0|0|0.0|0|0.0|0
0|2020-05-20|121.0|0|0.0|0|0.0|0
0|2020-05-21|124.0|0|0.0|0|0.0|0
0|2020-05-22|127.0|0|0.0|0|0.0|0
0|2020-05-23|127.0|0|0.0|0|0.0|0
