|dates|Gloucester_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Gloucester_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Gloucester_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Gloucester_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Gloucester_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Gloucester_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|2066.0|0|134.0|0|0.0|0
0|2020-05-25|2089.0|0|138.0|0|0.0|0
0|2020-05-26|2089.0|0|138.0|0|0.0|0
