|dates|Lancaster_Virginia_UnitedStates.JHU_ConfirmedCases.data|Lancaster_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Lancaster_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Lancaster_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Lancaster_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Lancaster_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|7.0|0|0.0|0|0.0|0
0|2020-05-15|7.0|0|0.0|0|0.0|0
0|2020-05-16|7.0|0|0.0|0|0.0|0
