|dates|Polk_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Polk_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Polk_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Polk_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Polk_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Polk_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|11.0|0|0.0|0|0.0|0
0|2020-05-28|11.0|0|0.0|0|0.0|0
0|2020-05-29|11.0|0|0.0|0|0.0|0
0|2020-05-30|11.0|0|0.0|0|0.0|0
