|dates|Summit_Colorado_UnitedStates.JHU_ConfirmedCases.data|Summit_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Summit_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Summit_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Summit_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Summit_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|214.0|0|2.0|0|0.0|0
0|2020-05-28|214.0|0|2.0|0|0.0|0
0|2020-05-29|214.0|0|2.0|0|0.0|0
0|2020-05-30|214.0|0|2.0|0|0.0|0
