|dates|Issaquena_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Issaquena_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Issaquena_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Issaquena_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Issaquena_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Issaquena_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|8207.0|0|342.0|0|0.0|0
0|2020-05-18|8207.0|0|342.0|0|0.0|0
0|2020-05-19|8207.0|0|342.0|0|0.0|0
0|2020-05-20|8207.0|0|342.0|0|0.0|0
0|2020-05-21|8207.0|0|342.0|0|0.0|0
0|2020-05-22|8207.0|0|342.0|0|0.0|0
0|2020-05-23|8207.0|0|342.0|0|0.0|0
