|dates|Grayson_Virginia_UnitedStates.JHU_ConfirmedCases.data|Grayson_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Grayson_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Grayson_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Grayson_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Grayson_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|18.0|0|0.0|0|0.0|0
0|2020-05-15|19.0|0|0.0|0|0.0|0
0|2020-05-16|19.0|0|0.0|0|0.0|0
