|dates|Monroe_NewYork_UnitedStates.JHU_ConfirmedCases.data|Monroe_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Monroe_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Monroe_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Monroe_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Monroe_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|2258.0|0|167.0|0|0.0|0
0|2020-05-18|2303.0|0|167.0|0|0.0|0
0|2020-05-19|2376.0|0|174.0|0|0.0|0
0|2020-05-20|2465.0|0|174.0|0|0.0|0
0|2020-05-21|2530.0|0|174.0|0|0.0|0
0|2020-05-22|2601.0|0|174.0|0|0.0|0
0|2020-05-23|2601.0|0|174.0|0|0.0|0
