|dates|Douglas_Oregon_UnitedStates.JHU_ConfirmedCases.data|Douglas_Oregon_UnitedStates.JHU_ConfirmedCases.missing|Douglas_Oregon_UnitedStates.JHU_ConfirmedDeaths.data|Douglas_Oregon_UnitedStates.JHU_ConfirmedDeaths.missing|Douglas_Oregon_UnitedStates.JHU_ConfirmedRecoveries.data|Douglas_Oregon_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|25.0|0|0.0|0|0.0|0
0|2020-05-28|25.0|0|0.0|0|0.0|0
0|2020-05-29|25.0|0|0.0|0|0.0|0
0|2020-05-30|25.0|0|0.0|0|0.0|0
