|dates|Miami_Indiana_UnitedStates.JHU_ConfirmedCases.data|Miami_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Miami_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Miami_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Miami_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Miami_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|139.0|0|1.0|0|0.0|0
0|2020-05-28|139.0|0|1.0|0|0.0|0
0|2020-05-29|139.0|0|1.0|0|0.0|0
0|2020-05-30|139.0|0|1.0|0|0.0|0
