|dates|Putnam_NewYork_UnitedStates.JHU_ConfirmedCases.data|Putnam_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Putnam_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Putnam_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Putnam_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Putnam_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1227.0|0|58.0|0|0.0|0
0|2020-05-28|1227.0|0|58.0|0|0.0|0
0|2020-05-29|1227.0|0|58.0|0|0.0|0
0|2020-05-30|1227.0|0|58.0|0|0.0|0
