|dates|Oakland_Michigan_UnitedStates.JHU_ConfirmedCases.data|Oakland_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Oakland_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Oakland_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Oakland_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Oakland_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|8260.0|0|961.0|0|0.0|0
0|2020-05-28|8260.0|0|961.0|0|0.0|0
0|2020-05-29|8260.0|0|961.0|0|0.0|0
0|2020-05-30|8260.0|0|961.0|0|0.0|0
