|dates|Dallas_Texas_UnitedStates.JHU_ConfirmedCases.data|Dallas_Texas_UnitedStates.JHU_ConfirmedCases.missing|Dallas_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Dallas_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Dallas_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Dallas_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|9385.0|0|221.0|0|0.0|0
0|2020-05-28|9385.0|0|221.0|0|0.0|0
0|2020-05-29|9385.0|0|221.0|0|0.0|0
0|2020-05-30|9385.0|0|221.0|0|0.0|0
