|dates|Logan_NorthDakota_UnitedStates.JHU_ConfirmedCases.data|Logan_NorthDakota_UnitedStates.JHU_ConfirmedCases.missing|Logan_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Logan_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Logan_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Logan_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|1266.0|0|25.0|0|0.0|0
0|2020-05-25|1266.0|0|25.0|0|0.0|0
0|2020-05-26|1266.0|0|25.0|0|0.0|0
