|dates|Pennington_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Pennington_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Pennington_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Pennington_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Pennington_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Pennington_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|17.0|0|0.0|0|0.0|0
0|2020-05-28|17.0|0|0.0|0|0.0|0
0|2020-05-29|17.0|0|0.0|0|0.0|0
0|2020-05-30|17.0|0|0.0|0|0.0|0
