|dates|Plymouth_Massachusetts_UnitedStates.JHU_ConfirmedCases.data|Plymouth_Massachusetts_UnitedStates.JHU_ConfirmedCases.missing|Plymouth_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.data|Plymouth_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.missing|Plymouth_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.data|Plymouth_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|7656.0|0|530.0|0|0.0|0
0|2020-05-28|7656.0|0|530.0|0|0.0|0
0|2020-05-29|7656.0|0|530.0|0|0.0|0
0|2020-05-30|7656.0|0|530.0|0|0.0|0
