|dates|Hale_Alabama_UnitedStates.JHU_ConfirmedCases.data|Hale_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Hale_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Hale_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Hale_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Hale_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|141.0|0|6.0|0|0.0|0
0|2020-05-28|141.0|0|6.0|0|0.0|0
0|2020-05-29|141.0|0|6.0|0|0.0|0
0|2020-05-30|141.0|0|6.0|0|0.0|0
