|dates|JamesCity_Virginia_UnitedStates.JHU_ConfirmedCases.data|JamesCity_Virginia_UnitedStates.JHU_ConfirmedCases.missing|JamesCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|JamesCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|JamesCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|JamesCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|200.0|0|16.0|0|0.0|0
0|2020-05-28|200.0|0|16.0|0|0.0|0
0|2020-05-29|200.0|0|16.0|0|0.0|0
0|2020-05-30|200.0|0|16.0|0|0.0|0
