|dates|BlackHawk_Iowa_UnitedStates.JHU_ConfirmedCases.data|BlackHawk_Iowa_UnitedStates.JHU_ConfirmedCases.missing|BlackHawk_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|BlackHawk_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|BlackHawk_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|BlackHawk_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1533.0|0|29.0|0|0.0|0
0|2020-05-15|1548.0|0|29.0|0|0.0|0
0|2020-05-16|1548.0|0|29.0|0|0.0|0
