|dates|Douglas_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Douglas_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Douglas_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Douglas_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Douglas_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Douglas_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|2362.0|0|14.0|0|0.0|0
0|2020-05-18|2446.0|0|14.0|0|0.0|0
0|2020-05-19|2583.0|0|14.0|0|0.0|0
0|2020-05-20|2692.0|0|23.0|0|0.0|0
0|2020-05-21|2798.0|0|23.0|0|0.0|0
0|2020-05-22|2881.0|0|23.0|0|0.0|0
0|2020-05-23|2881.0|0|23.0|0|0.0|0
