|dates|Franklin_Washington_UnitedStates.JHU_ConfirmedCases.data|Franklin_Washington_UnitedStates.JHU_ConfirmedCases.missing|Franklin_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Franklin_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Franklin_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Franklin_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|513.0|0|20.0|0|0.0|0
0|2020-05-28|513.0|0|20.0|0|0.0|0
0|2020-05-29|513.0|0|20.0|0|0.0|0
0|2020-05-30|513.0|0|20.0|0|0.0|0
