|dates|Duval_Florida_UnitedStates.JHU_ConfirmedCases.data|Duval_Florida_UnitedStates.JHU_ConfirmedCases.missing|Duval_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Duval_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Duval_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Duval_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1507.0|0|46.0|0|0.0|0
0|2020-05-28|1507.0|0|46.0|0|0.0|0
0|2020-05-29|1507.0|0|46.0|0|0.0|0
0|2020-05-30|1507.0|0|46.0|0|0.0|0
