|dates|Fremont_Wyoming_UnitedStates.JHU_ConfirmedCases.data|Fremont_Wyoming_UnitedStates.JHU_ConfirmedCases.missing|Fremont_Wyoming_UnitedStates.JHU_ConfirmedDeaths.data|Fremont_Wyoming_UnitedStates.JHU_ConfirmedDeaths.missing|Fremont_Wyoming_UnitedStates.JHU_ConfirmedRecoveries.data|Fremont_Wyoming_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|223.0|0|0.0|0|0.0|0
0|2020-05-18|224.0|0|0.0|0|0.0|0
0|2020-05-19|228.0|0|0.0|0|0.0|0
0|2020-05-20|233.0|0|0.0|0|0.0|0
0|2020-05-21|237.0|0|0.0|0|0.0|0
0|2020-05-22|238.0|0|0.0|0|0.0|0
0|2020-05-23|238.0|0|0.0|0|0.0|0
