|dates|Sedgwick_Kansas_UnitedStates.JHU_ConfirmedCases.data|Sedgwick_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Sedgwick_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Sedgwick_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Sedgwick_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Sedgwick_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|564.0|0|21.0|0|0.0|0
0|2020-05-28|564.0|0|21.0|0|0.0|0
0|2020-05-29|564.0|0|21.0|0|0.0|0
0|2020-05-30|564.0|0|21.0|0|0.0|0
