|dates|LosAngeles_California_UnitedStates.JHU_ConfirmedCases.data|LosAngeles_California_UnitedStates.JHU_ConfirmedCases.missing|LosAngeles_California_UnitedStates.JHU_ConfirmedDeaths.data|LosAngeles_California_UnitedStates.JHU_ConfirmedDeaths.missing|LosAngeles_California_UnitedStates.JHU_ConfirmedRecoveries.data|LosAngeles_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|48761.0|0|2201.0|0|0.0|0
0|2020-05-28|48761.0|0|2201.0|0|0.0|0
0|2020-05-29|48761.0|0|2201.0|0|0.0|0
0|2020-05-30|48761.0|0|2201.0|0|0.0|0
