|dates|Adair_Missouri_UnitedStates.JHU_ConfirmedCases.data|Adair_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Adair_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Adair_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Adair_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Adair_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|41.0|0|0.0|0|0.0|0
0|2020-05-25|44.0|0|0.0|0|0.0|0
0|2020-05-26|44.0|0|0.0|0|0.0|0
