|dates|Dooly_Georgia_UnitedStates.JHU_ConfirmedCases.data|Dooly_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Dooly_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Dooly_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Dooly_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Dooly_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|176.0|0|12.0|0|0.0|0
0|2020-05-28|176.0|0|12.0|0|0.0|0
0|2020-05-29|176.0|0|12.0|0|0.0|0
0|2020-05-30|176.0|0|12.0|0|0.0|0
