|dates|JamesCity_Virginia_UnitedStates.JHU_ConfirmedCases.data|JamesCity_Virginia_UnitedStates.JHU_ConfirmedCases.missing|JamesCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|JamesCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|JamesCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|JamesCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|186.0|0|15.0|0|0.0|0
0|2020-05-18|187.0|0|15.0|0|0.0|0
0|2020-05-19|189.0|0|15.0|0|0.0|0
0|2020-05-20|189.0|0|15.0|0|0.0|0
0|2020-05-21|189.0|0|15.0|0|0.0|0
0|2020-05-22|191.0|0|16.0|0|0.0|0
0|2020-05-23|191.0|0|16.0|0|0.0|0
