|dates|Long_Georgia_UnitedStates.JHU_ConfirmedCases.data|Long_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Long_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Long_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Long_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Long_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|15.0|0|1.0|0|0.0|0
0|2020-05-28|15.0|0|1.0|0|0.0|0
0|2020-05-29|15.0|0|1.0|0|0.0|0
0|2020-05-30|15.0|0|1.0|0|0.0|0
