|dates|Liberty_Texas_UnitedStates.JHU_ConfirmedCases.data|Liberty_Texas_UnitedStates.JHU_ConfirmedCases.missing|Liberty_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Liberty_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Liberty_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Liberty_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|80.0|0|3.0|0|0.0|0
0|2020-05-28|80.0|0|3.0|0|0.0|0
0|2020-05-29|80.0|0|3.0|0|0.0|0
0|2020-05-30|80.0|0|3.0|0|0.0|0
