|dates|Edwards_Illinois_UnitedStates.JHU_ConfirmedCases.data|Edwards_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Edwards_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Edwards_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Edwards_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Edwards_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|65889.0|0|2834.0|0|0.0|0
0|2020-05-18|65889.0|0|2834.0|0|0.0|0
0|2020-05-19|65889.0|0|2834.0|0|0.0|0
0|2020-05-20|65889.0|0|2834.0|0|0.0|0
0|2020-05-21|65889.0|0|2834.0|0|0.0|0
0|2020-05-22|65889.0|0|2834.0|0|0.0|0
0|2020-05-23|65889.0|0|2834.0|0|0.0|0
