|dates|Hartford_Connecticut_UnitedStates.JHU_ConfirmedCases.data|Hartford_Connecticut_UnitedStates.JHU_ConfirmedCases.missing|Hartford_Connecticut_UnitedStates.JHU_ConfirmedDeaths.data|Hartford_Connecticut_UnitedStates.JHU_ConfirmedDeaths.missing|Hartford_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.data|Hartford_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|9962.0|0|1203.0|0|0.0|0
0|2020-05-28|9962.0|0|1203.0|0|0.0|0
0|2020-05-29|9962.0|0|1203.0|0|0.0|0
0|2020-05-30|9962.0|0|1203.0|0|0.0|0
