|dates|Boyd_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Boyd_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Boyd_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Boyd_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Boyd_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Boyd_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|39.0|0|3.0|0|0.0|0
0|2020-05-28|39.0|0|3.0|0|0.0|0
0|2020-05-29|39.0|0|3.0|0|0.0|0
0|2020-05-30|39.0|0|3.0|0|0.0|0
