|dates|Isabella_Michigan_UnitedStates.JHU_ConfirmedCases.data|Isabella_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Isabella_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Isabella_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Isabella_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Isabella_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|62.0|0|7.0|0|0.0|0
0|2020-05-18|62.0|0|7.0|0|0.0|0
0|2020-05-19|62.0|0|7.0|0|0.0|0
0|2020-05-20|65.0|0|7.0|0|0.0|0
0|2020-05-21|65.0|0|7.0|0|0.0|0
0|2020-05-22|67.0|0|7.0|0|0.0|0
0|2020-05-23|67.0|0|7.0|0|0.0|0
