|dates|Marshall_Alabama_UnitedStates.JHU_ConfirmedCases.data|Marshall_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Marshall_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Marshall_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Marshall_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Marshall_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|649.0|0|9.0|0|0.0|0
0|2020-05-25|650.0|0|9.0|0|0.0|0
0|2020-05-26|650.0|0|9.0|0|0.0|0
