|dates|Abbeville_SouthCarolina_UnitedStates.JHU_ConfirmedCases.data|Abbeville_SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Abbeville_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Abbeville_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Abbeville_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Abbeville_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|35.0|0|0.0|0|0.0|0
0|2020-05-25|35.0|0|0.0|0|0.0|0
0|2020-05-26|35.0|0|0.0|0|0.0|0
