|dates|Garfield_Colorado_UnitedStates.JHU_ConfirmedCases.data|Garfield_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Garfield_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Garfield_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Garfield_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Garfield_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|112.0|0|2.0|0|0.0|0
0|2020-05-15|113.0|0|2.0|0|0.0|0
0|2020-05-16|113.0|0|2.0|0|0.0|0
