|dates|Watonwan_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Watonwan_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Watonwan_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Watonwan_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Watonwan_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Watonwan_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|32.0|0|0.0|0|0.0|0
0|2020-05-15|33.0|0|0.0|0|0.0|0
0|2020-05-16|33.0|0|0.0|0|0.0|0
